detector,wavelength_nm,voltage_V,scan,timestamp
PDA50B2,1300.1100001335144,1.327961770332937,2,1772321218.9961941
PDA50B2,1300.119999885559,1.3072375565185061,2,1772321219.001194
PDA50B2,1300.130000114441,1.3240143009801237,2,1772321219.006194
PDA50B2,1300.1399998664856,1.3167772739003443,2,1772321219.011194
PDA50B2,1300.1500000953674,1.302632175767317,2,1772321219.016194
PDA50B2,1300.159999847412,1.3292775934562817,2,1772321219.021194
PDA50B2,1300.170000076294,1.3108560699904543,2,1772321219.026194
PDA50B2,1300.1799998283386,1.3266459472124628,2,1772321219.031194
PDA50B2,1300.1900000572205,1.319079964325413,2,1772321219.036194
PDA50B2,1300.1999998092651,1.301974264234292,2,1772321219.041194
PDA50B2,1300.210000038147,1.3273038587723411,2,1772321219.046194
PDA50B2,1300.2199997901917,1.3072375565185061,2,1772321219.051194
PDA50B2,1300.2300000190735,1.3240143009801237,2,1772321219.056194
PDA50B2,1300.2399997711182,1.3177641412242989,2,1772321219.061194
PDA50B2,1300.25,1.3039479988355105,2,1772321219.066194
PDA50B2,1300.2599997520447,1.3296065492375662,2,1772321219.071194
PDA50B2,1300.2699999809265,1.309211291136886,2,1772321219.076194
PDA50B2,1300.2799997329712,1.3233563894238323,2,1772321219.081194
PDA50B2,1300.289999961853,1.3180930969993088,2,1772321219.086194
PDA50B2,1300.2999997138977,1.300987396936095,2,1772321219.091194
PDA50B2,1300.3099999427795,1.3276328145525493,2,1772321219.096194
PDA50B2,1300.3199996948242,1.3085533795967108,2,1772321219.101194
PDA50B2,1300.329999923706,1.3253301240948587,2,1772321219.106194
PDA50B2,1300.340000152588,1.3187510085498657,2,1772321219.1111941
PDA50B2,1300.3499999046326,1.3029611315340972,2,1772321219.116194
PDA50B2,1300.3600001335144,1.3292775934562817,2,1772321219.1211941
PDA50B2,1300.369999885559,1.3101981584484903,2,1772321219.126194
PDA50B2,1300.380000114441,1.3240143009801237,2,1772321219.131194
PDA50B2,1300.3899998664856,1.3171062296748166,2,1772321219.136194
PDA50B2,1300.4000000953674,1.302632175767317,2,1772321219.141194
PDA50B2,1300.409999847412,1.3286196818942504,2,1772321219.146194
PDA50B2,1300.420000076294,1.3101981584484903,2,1772321219.151194
PDA50B2,1300.4299998283386,1.325001168315906,2,1772321219.156194
PDA50B2,1300.4400000572205,1.319079964325413,2,1772321219.161194
PDA50B2,1300.4499998092651,1.3016453084680477,2,1772321219.166194
PDA50B2,1300.460000038147,1.3292775934562817,2,1772321219.171194
PDA50B2,1300.4699997901917,1.309540246907242,2,1772321219.176194
PDA50B2,1300.4800000190735,1.3240143009801237,2,1772321219.181194
PDA50B2,1300.4899997711182,1.3174351854494684,2,1772321219.186194
PDA50B2,1300.5,1.300987396936095,2,1772321219.191194
PDA50B2,1300.5099997520447,1.3309223723644998,2,1772321219.196194
PDA50B2,1300.5199999809265,1.3105271142193828,2,1772321219.201194
PDA50B2,1300.5299997329712,1.3226984778682578,2,1772321219.206194
PDA50B2,1300.539999961853,1.3177641412242989,2,1772321219.211194
PDA50B2,1300.5499997138977,1.3000005296395052,2,1772321219.216194
PDA50B2,1300.5599999427795,1.327961770332937,2,1772321219.221194
PDA50B2,1300.5699996948242,1.3101981584484903,2,1772321219.226194
PDA50B2,1300.579999923706,1.3240143009801237,2,1772321219.231194
PDA50B2,1300.5899996757507,1.3194089201011392,2,1772321219.236194
PDA50B2,1300.5999999046326,1.3046059103706797,2,1772321219.241194
PDA50B2,1300.6099996566772,1.3296065492375662,2,1772321219.246194
PDA50B2,1300.619999885559,1.3098692026777767,2,1772321219.251194
PDA50B2,1300.6299996376038,1.3240143009801237,2,1772321219.2561939
PDA50B2,1300.6399998664856,1.3184220527744976,2,1772321219.261194
PDA50B2,1300.6499996185303,1.301974264234292,2,1772321219.2661939
PDA50B2,1300.659999847412,1.3292775934562817,2,1772321219.271194
PDA50B2,1300.670000076294,1.309540246907242,2,1772321219.276194
PDA50B2,1300.6799998283386,1.3223695220907392,2,1772321219.281194
PDA50B2,1300.6900000572205,1.3187510085498657,2,1772321219.286194
PDA50B2,1300.6999998092651,1.302632175767317,2,1772321219.291194
PDA50B2,1300.710000038147,1.3286196818942504,2,1772321219.296194
PDA50B2,1300.7199997901917,1.309540246907242,2,1772321219.301194
PDA50B2,1300.7300000190735,1.3230274336459555,2,1772321219.306194
PDA50B2,1300.7399997711182,1.319079964325413,2,1772321219.311194
PDA50B2,1300.75,1.3039479988355105,2,1772321219.316194
PDA50B2,1300.7599997520447,1.3299355050190305,2,1772321219.321194
PDA50B2,1300.7699999809265,1.3101981584484903,2,1772321219.326194
PDA50B2,1300.7799997329712,1.3236853452018884,2,1772321219.331194
PDA50B2,1300.789999961853,1.319079964325413,2,1772321219.336194
PDA50B2,1300.7999997138977,1.3032900873010564,2,1772321219.341194
PDA50B2,1300.8099999427795,1.3296065492375662,2,1772321219.346194
PDA50B2,1300.8199996948242,1.3105271142193828,2,1772321219.351194
PDA50B2,1300.829999923706,1.3240143009801237,2,1772321219.356194
PDA50B2,1300.8399996757507,1.3200668316531294,2,1772321219.361194
PDA50B2,1300.8499999046326,1.301316352701982,2,1772321219.366194
PDA50B2,1300.8599996566772,1.3302644608006742,2,1772321219.371194
PDA50B2,1300.869999885559,1.3101981584484903,2,1772321219.376194
PDA50B2,1300.8799996376038,1.3230274336459555,2,1772321219.3811939
PDA50B2,1300.8899998664856,1.3187510085498657,2,1772321219.386194
PDA50B2,1300.8999996185303,1.3039479988355105,2,1772321219.3911939
PDA50B2,1300.909999847412,1.3296065492375662,2,1772321219.396194
PDA50B2,1300.9199995994568,1.3101981584484903,2,1772321219.4011939
PDA50B2,1300.9299998283386,1.3230274336459555,2,1772321219.406194
PDA50B2,1300.9399995803833,1.320395787429393,2,1772321219.4111938
PDA50B2,1300.9499998092651,1.3065796449804772,2,1772321219.416194
PDA50B2,1300.9599995613098,1.3299355050190305,2,1772321219.4211938
PDA50B2,1300.9699997901917,1.3108560699904543,2,1772321219.426194
PDA50B2,1300.9799995422363,1.3226984778682578,2,1772321219.4311938
PDA50B2,1300.9899997711182,1.3194089201011392,2,1772321219.436194
PDA50B2,1301.0,1.304276954603006,2,1772321219.441194
PDA50B2,1301.0100002288818,1.331251328146682,2,1772321219.4461942
PDA50B2,1301.0199999809265,1.3128298046206408,2,1772321219.451194
PDA50B2,1301.0300002098083,1.3240143009801237,2,1772321219.4561942
PDA50B2,1301.039999961853,1.3200668316531294,2,1772321219.461194
PDA50B2,1301.0500001907349,1.3032900873010564,2,1772321219.4661942
PDA50B2,1301.0599999427795,1.331251328146682,2,1772321219.471194
PDA50B2,1301.0700001716614,1.311513981533134,2,1772321219.4761941
PDA50B2,1301.079999923706,1.3233563894238323,2,1772321219.481194
PDA50B2,1301.090000152588,1.320395787429393,2,1772321219.4861941
PDA50B2,1301.0999999046326,1.304276954603006,2,1772321219.491194
PDA50B2,1301.1100001335144,1.331251328146682,2,1772321219.4961941
PDA50B2,1301.119999885559,1.3111850257617048,2,1772321219.501194
PDA50B2,1301.130000114441,1.3220405663134003,2,1772321219.506194
PDA50B2,1301.1399998664856,1.3197378758770446,2,1772321219.511194
PDA50B2,1301.1500000953674,1.3029611315340972,2,1772321219.516194
PDA50B2,1301.159999847412,1.3315802839290436,2,1772321219.521194
PDA50B2,1301.170000076294,1.3118429373047422,2,1772321219.526194
PDA50B2,1301.1799998283386,1.3226984778682578,2,1772321219.531194
PDA50B2,1301.1900000572205,1.3207247432058362,2,1772321219.536194
PDA50B2,1301.1999998092651,1.3039479988355105,2,1772321219.541194
PDA50B2,1301.210000038147,1.3302644608006742,2,1772321219.546194
PDA50B2,1301.2199997901917,1.3111850257617048,2,1772321219.551194
PDA50B2,1301.2300000190735,1.3236853452018884,2,1772321219.556194
PDA50B2,1301.2399997711182,1.3213826547592598,2,1772321219.561194
PDA50B2,1301.25,1.3032900873010564,2,1772321219.566194
PDA50B2,1301.2599997520447,1.3322381954943054,2,1772321219.571194
PDA50B2,1301.2699999809265,1.3128298046206408,2,1772321219.576194
PDA50B2,1301.2799997329712,1.3230274336459555,2,1772321219.581194
PDA50B2,1301.289999961853,1.3207247432058362,2,1772321219.586194
PDA50B2,1301.2999997138977,1.3032900873010564,2,1772321219.591194
PDA50B2,1301.3099999427795,1.3302644608006742,2,1772321219.596194
PDA50B2,1301.3199996948242,1.3111850257617048,2,1772321219.601194
PDA50B2,1301.329999923706,1.3220405663134003,2,1772321219.606194
PDA50B2,1301.340000152588,1.3217116105362403,2,1772321219.6111941
PDA50B2,1301.3499999046326,1.3069086007494024,2,1772321219.616194
PDA50B2,1301.3600001335144,1.3325671512772057,2,1772321219.6211941
PDA50B2,1301.369999885559,1.3125008488484955,2,1772321219.626194
PDA50B2,1301.380000114441,1.3233563894238323,2,1772321219.631194
PDA50B2,1301.3899998664856,1.320395787429393,2,1772321219.636194
PDA50B2,1301.4000000953674,1.305592777674774,2,1772321219.641194
PDA50B2,1301.409999847412,1.3305934165824973,2,1772321219.646194
PDA50B2,1301.420000076294,1.3128298046206408,2,1772321219.651194
PDA50B2,1301.4299998283386,1.3236853452018884,2,1772321219.656194
PDA50B2,1301.4400000572205,1.3213826547592598,2,1772321219.661194
PDA50B2,1301.4499998092651,1.3032900873010564,2,1772321219.666194
